Hotel Name,Price Per Night,Location,Rating,Facilities_Free Wi-Fi,Facilities_Parking,Facilities_Pet-Friendly,Facilities_Pool,Facilities_Restaurant,Facilities_Spa,Preferences_Count
"Cortez, Wells and Ramirez",0.6651785714285714,Jasonberg,0.1499999999999999,True,False,True,True,True,True,5
"Hall, Flores and Roberts",0.6495535714285714,Jasonberg,0.4499999999999999,True,True,True,True,True,False,5
Barrett Ltd,0.8995535714285713,Jasonberg,0.3500000000000001,True,True,True,True,False,False,4
Aguirre LLC,0.1696428571428571,Gardnershire,0.7000000000000002,True,True,True,True,False,True,5
Harris LLC,0.5513392857142857,Gardnershire,0.75,True,True,True,True,True,True,6
Perkins-Holland,0.9352678571428572,Gardnershire,0.7999999999999998,True,False,True,True,True,True,5
"Hill, Crawford and Garcia",0.5758928571428571,Gardnershire,0.8500000000000001,True,True,False,True,True,True,5
Walker-Perez,0.4017857142857143,Gardnershire,0.0,True,False,False,True,True,True,4
Wiley-Hoffman,0.8549107142857143,Gardnershire,0.7000000000000002,True,True,True,True,True,True,6
Clarke Inc,0.5691964285714286,Saraland,0.3999999999999999,True,True,True,True,True,True,6
Atkinson-Martinez,0.3794642857142857,Saraland,0.25,True,True,True,True,True,True,6
Blevins-Raymond,0.859375,Saraland,0.3500000000000001,False,True,True,True,True,True,5
Garza-Beck,0.2589285714285714,Saraland,0.25,True,True,True,True,True,True,6
"Evans, Blake and Williams",0.1941964285714285,Saraland,0.8999999999999999,False,True,True,False,True,True,4
Young Group,0.7433035714285714,Saraland,0.1499999999999999,True,True,True,False,True,True,5
"Smith, Vazquez and Martinez",0.7879464285714285,Sherimouth,0.8500000000000001,True,True,True,True,True,True,6
Cohen-Lane,0.2410714285714285,Sherimouth,0.4499999999999999,True,True,True,True,True,True,6
Wright LLC,0.9196428571428572,Sherimouth,0.8500000000000001,True,True,True,True,False,True,5
"Carpenter, Anderson and Moody",0.1093749999999999,Sherimouth,0.5,False,True,True,True,True,True,5
Johnson-Jefferson,0.5513392857142857,Sherimouth,0.3500000000000001,True,False,False,True,True,True,4
"Wilson, Cox and Cardenas",0.796875,Sherimouth,0.6000000000000001,True,False,True,True,False,True,4
Cook-Parrish,0.7879464285714285,Williamsville,0.25,False,True,True,True,True,True,5
Jones-Hogan,0.9375,Williamsville,0.3,True,True,True,True,True,True,6
Smith-Jenkins,0.6495535714285714,Williamsville,0.3999999999999999,True,True,True,False,False,True,4
Chung-George,0.40625,Williamsville,0.7000000000000002,True,True,True,True,True,True,6
Andrews-Cervantes,0.7455357142857143,Williamsville,0.4499999999999999,False,True,False,True,True,True,4
Walker-Fuller,0.4241071428571428,Williamsville,0.6000000000000001,True,True,True,False,True,True,5
Marquez-Tran,0.6138392857142857,Lauraton,0.3,True,True,True,True,True,True,6
Cowan-Porter,0.2611607142857143,Lauraton,0.4499999999999999,True,True,True,False,True,True,5
"Sullivan, Mcmillan and Campos",0.9285714285714284,Lauraton,0.25,True,True,True,True,True,True,6
"Thompson, Gray and Allen",0.3839285714285714,Lauraton,0.3,False,True,True,True,True,True,5
Cunningham Inc,0.859375,Lauraton,0.4499999999999999,False,True,True,True,False,True,4
"Ramirez, Johns and Gonzalez",0.6964285714285714,Lauraton,0.6499999999999999,True,False,True,True,True,False,4
Holmes PLC,0.1785714285714285,Brianborough,0.1499999999999999,True,True,True,True,False,True,5
Richardson Group,0.7366071428571428,Brianborough,0.5499999999999998,True,True,False,True,True,True,5
Chase LLC,0.5290178571428571,Brianborough,0.25,True,True,True,True,True,True,6
"Mckinney, Jensen and Chambers",0.421875,Brianborough,0.7000000000000002,False,True,True,True,False,True,4
"Singleton, Russell and Hall",0.2566964285714285,Brianborough,0.4499999999999999,True,False,True,True,True,True,5
"Patterson, Baker and Anderson",0.4441964285714286,Brianborough,0.05,True,True,True,True,True,True,6
Hill-Perez,0.6026785714285714,Jameston,0.4499999999999999,True,True,True,True,True,False,5
Petty-Murray,0.3013392857142857,Jameston,0.5,True,False,True,True,True,True,5
Hodges-Grant,0.3258928571428571,Jameston,0.6000000000000001,True,True,True,True,True,True,6
"Hill, Hunt and Castillo",0.6674107142857143,Jameston,0.05,True,True,True,True,True,True,6
Brown-Wallace,0.6517857142857143,Jameston,0.4499999999999999,True,True,True,False,True,True,5
Butler LLC,0.3816964285714285,Jameston,0.1499999999999999,True,True,False,True,True,True,5
Sims Inc,0.2946428571428571,East Katiemouth,0.3500000000000001,True,True,True,True,True,True,6
Thompson-Thomas,0.3973214285714286,East Katiemouth,0.05,True,True,True,True,True,True,6
Robinson PLC,0.4285714285714286,East Katiemouth,0.1999999999999999,True,False,True,True,True,True,5
Spencer and Sons,0.96875,East Katiemouth,0.25,True,True,True,True,False,True,5
Smith Inc,0.8638392857142857,East Katiemouth,0.3,True,True,True,False,True,True,5
"Smith, Rodriguez and Thomas",0.6227678571428571,East Katiemouth,0.05,True,True,False,True,False,True,4
"Ortiz, Hopkins and Ramirez",0.6272321428571428,Russoside,0.9500000000000002,True,True,False,True,True,True,5
"Tate, Larson and Snyder",0.9040178571428572,Russoside,0.7999999999999998,True,True,True,False,True,True,5
Herring-Delgado,0.4888392857142857,Russoside,0.3500000000000001,True,True,True,True,True,True,6
Cook-Parrish,0.7879464285714285,Russoside,0.25,True,True,True,True,True,False,5
Johnson LLC,0.1629464285714285,Russoside,0.1499999999999999,False,True,True,True,True,True,5
Fisher Group,0.1428571428571428,Russoside,0.5499999999999998,True,True,True,False,True,True,5
Cain and Sons,0.3683035714285714,Jonathanton,0.7000000000000002,True,True,True,True,True,True,6
Lewis-Howell,0.9174107142857144,Jonathanton,0.1,True,True,True,True,True,True,6
"Butler, Wright and Butler",0.796875,Jonathanton,0.6499999999999999,True,True,True,True,True,True,6
Mccarty and Sons,0.625,Jonathanton,0.75,True,True,False,True,True,True,5
"Young, Rubio and Riley",0.5602678571428571,Jonathanton,0.05,True,True,True,True,True,False,5
Hickman and Sons,0.6473214285714285,Jonathanton,0.3500000000000001,False,True,True,False,True,True,4
Lane PLC,0.4977678571428571,Jacksonfort,0.3500000000000001,True,True,True,True,True,True,6
"Cortez, Hill and Moore",0.1183035714285714,Jacksonfort,0.1999999999999999,True,True,True,True,True,True,6
"Rodgers, Winters and Welch",0.3214285714285714,Jacksonfort,0.3999999999999999,True,True,False,True,True,True,5
Boyd-Villegas,0.0491071428571428,Jacksonfort,0.8500000000000001,True,True,True,True,True,True,6
Austin LLC,0.3035714285714285,Jacksonfort,0.6499999999999999,True,True,True,True,True,True,6
"Alexander, Schultz and Jordan",0.2053571428571428,Jacksonfort,0.6000000000000001,False,True,True,True,False,True,4
"Livingston, Miranda and Garcia",0.1629464285714285,North Joshua,0.8500000000000001,True,True,True,True,True,True,6
Alvarado Inc,0.9598214285714284,North Joshua,0.7999999999999998,True,True,True,True,True,True,6
"Pace, Mcconnell and Soto",0.8303571428571428,North Joshua,0.1499999999999999,True,False,True,True,True,True,5
"Roy, Rivera and Welch",0.5066964285714286,North Joshua,0.05,True,True,True,True,True,True,6
Scott Group,0.9598214285714284,North Joshua,0.3999999999999999,True,True,False,True,True,False,4
Coleman-Vargas,0.5044642857142857,North Joshua,0.9500000000000002,True,True,True,True,True,True,6
Morris-Leonard,0.2522321428571428,Lake Crystal,0.05,True,True,True,True,True,True,6
"Miller, Brown and Parsons",0.3705357142857143,Lake Crystal,0.8999999999999999,True,False,True,False,True,True,4
"Bowen, Kim and Rowland",0.4241071428571428,Lake Crystal,0.25,True,True,True,True,False,True,5
"Evans, Gonzalez and Hays",0.5446428571428571,Lake Crystal,0.05,True,False,True,True,True,True,5
"Pacheco, Spencer and Thomas",0.9129464285714284,Lake Crystal,0.5499999999999998,True,True,True,True,False,True,5
Williams-Kennedy,0.2834821428571428,Lake Crystal,0.4499999999999999,True,True,False,True,True,True,5
Thomas Ltd,0.8035714285714285,Port Kevinmouth,0.1499999999999999,False,True,True,True,True,False,4
Harris and Sons,0.8861607142857143,Port Kevinmouth,0.6000000000000001,True,True,True,True,True,True,6
"Butler, Robinson and Alexander",0.4709821428571428,Port Kevinmouth,0.9500000000000002,True,True,True,True,True,True,6
Conley Group,0.6473214285714285,Port Kevinmouth,0.1,True,True,True,False,True,True,5
"Barnett, Quinn and Marshall",0.7611607142857143,Port Kevinmouth,0.3,True,False,True,True,True,False,4
Morris-Leonard,0.2522321428571428,Port Kevinmouth,0.05,True,False,True,True,True,True,5
Sparks-Lewis,0.0937499999999999,Martinmouth,0.75,True,True,True,True,False,True,5
"Vincent, Owens and Zimmerman",0.0334821428571428,Martinmouth,0.3999999999999999,True,True,True,True,True,False,5
Frazier Inc,0.6339285714285714,Martinmouth,0.1,True,True,True,True,True,True,6
Hernandez PLC,0.5870535714285714,Martinmouth,0.6499999999999999,True,False,True,True,True,True,5
"Wallace, Carrillo and Nguyen",0.1785714285714285,Martinmouth,0.25,True,True,True,False,True,True,5
"Price, Lopez and Fisher",0.5892857142857143,Martinmouth,0.0,True,True,True,False,True,True,5
Campbell Ltd,0.234375,Millsview,0.6499999999999999,True,True,True,True,True,True,6
Williams PLC,0.3482142857142857,Millsview,0.05,True,True,True,True,True,True,6
Young-Harmon,0.5959821428571428,Millsview,0.7000000000000002,True,True,True,False,True,True,5
"Terry, Gomez and Holmes",0.3191964285714285,Millsview,0.25,True,True,False,True,True,True,5
Cox-Miller,0.1517857142857143,Millsview,0.1,True,True,True,True,False,True,5
Foster-Clayton,0.5848214285714286,Millsview,0.1999999999999999,True,True,False,True,True,True,5
Jimenez-Morgan,0.1272321428571428,Jesseborough,0.4499999999999999,True,True,True,True,True,False,5
Garza-Beck,0.2589285714285714,Jesseborough,0.25,True,True,False,True,True,True,5
"Ochoa, Daniels and Cooper",0.6339285714285714,Jesseborough,0.25,True,True,True,True,True,True,6
Garcia-Johnson,0.1763392857142857,Jesseborough,0.3999999999999999,True,True,True,False,True,True,5
"Thompson, Nelson and King",0.4486607142857143,Jesseborough,0.7000000000000002,True,True,False,True,True,False,4
Bell PLC,0.2299107142857143,Jesseborough,0.7999999999999998,True,True,True,True,True,True,6
Garcia-Johnson,0.1763392857142857,Scottmouth,0.3999999999999999,True,True,True,True,True,True,6
Sanchez Group,0.8191964285714285,Scottmouth,0.8500000000000001,True,True,True,True,True,True,6
Wright-Nielsen,0.8727678571428571,Scottmouth,0.3,True,True,True,True,True,True,6
Silva-Davis,0.3794642857142857,Scottmouth,0.9500000000000002,True,True,True,True,True,True,6
Lloyd Ltd,0.3950892857142857,Scottmouth,0.5,False,True,False,True,True,True,4
Lane-Ramsey,0.2209821428571428,Scottmouth,0.5499999999999998,True,False,False,True,True,True,4
Peters-Santos,0.2299107142857143,Jacksontown,0.3500000000000001,True,True,True,True,False,True,5
"Matthews, Crosby and Anderson",0.34375,Jacksontown,0.1,True,True,True,False,True,True,5
"Shaw, Rogers and Nelson",0.8191964285714285,Jacksontown,0.4499999999999999,True,False,True,False,True,True,4
Hudson Group,0.609375,Jacksontown,0.1999999999999999,True,True,True,True,False,True,5
Knight LLC,0.9375,Jacksontown,0.75,True,True,False,True,True,True,5
Jones and Sons,0.0089285714285714,Jacksontown,0.9500000000000002,True,True,True,False,True,True,5
"Thompson, Mason and Martin",0.1428571428571428,Smithstad,0.75,True,True,True,True,True,True,6
"Torres, Dudley and Mercer",0.25,Smithstad,0.8999999999999999,True,True,True,True,True,True,6
"Nelson, Winters and Cooley",0.1249999999999999,Smithstad,0.3500000000000001,True,True,True,True,True,True,6
"Joyce, Brown and Davidson",0.9375,Smithstad,0.25,True,True,True,True,True,True,6
Ruiz-Norton,0.9866071428571428,Smithstad,0.75,True,True,True,True,True,False,5
"Holt, Bates and Davis",0.8571428571428571,Smithstad,0.9500000000000002,True,True,True,True,True,True,6
Ford Inc,0.5446428571428571,Welchton,0.75,True,True,True,True,True,False,5
Robinson Inc,0.7790178571428571,Welchton,0.3999999999999999,True,True,True,True,True,True,6
"Mccoy, Osborne and Douglas",0.75,Welchton,0.5499999999999998,True,True,False,True,True,True,5
Ewing-Mendoza,0.765625,Welchton,0.05,True,True,False,True,True,True,5
"Hayes, Lawson and Woodard",0.3660714285714285,Welchton,0.6499999999999999,False,True,True,True,True,True,5
Bishop LLC,0.6049107142857143,Welchton,0.1499999999999999,True,True,False,True,True,True,5
Perez LLC,0.6830357142857143,Codybury,0.05,True,True,True,True,True,True,6
Hall-Brown,0.1450892857142857,Codybury,0.9500000000000002,True,True,True,True,False,True,5
"Jones, Edwards and Thompson",0.53125,Codybury,0.1499999999999999,True,True,True,True,True,False,5
Stanton-Bailey,0.0424107142857142,Codybury,0.8999999999999999,True,True,True,True,True,True,6
"Pacheco, Spencer and Thomas",0.9129464285714284,Codybury,0.5499999999999998,False,True,True,True,False,True,4
Grimes-Chambers,0.984375,Codybury,0.75,True,True,True,True,False,True,5
Miller LLC,0.2232142857142857,Austinchester,0.5,True,True,True,True,False,True,5
Marquez Inc,0.2611607142857143,Austinchester,0.7000000000000002,True,False,True,True,True,True,5
Pearson-Hill,0.9308035714285712,Austinchester,0.1999999999999999,True,True,False,True,True,True,5
"Stanton, Gray and Gomez",0.5513392857142857,Austinchester,0.6499999999999999,True,True,True,False,True,True,5
"Skinner, Boyd and Johnson",0.5959821428571428,Austinchester,0.25,True,True,False,True,True,False,4
Giles-Hurst,0.5491071428571428,Austinchester,0.7999999999999998,True,True,False,True,True,False,4
"Rodriguez, Nash and Boyle",0.1763392857142857,New Paul,0.1,True,True,True,True,True,True,6
"Jones, Edwards and Thompson",0.53125,New Paul,0.1499999999999999,True,True,True,True,False,True,5
"Adams, Jones and Perez",0.4955357142857143,New Paul,0.3500000000000001,True,True,True,True,True,False,5
Ramos Group,0.7834821428571428,New Paul,0.25,True,True,True,True,True,True,6
"Little, Taylor and Golden",0.3303571428571428,New Paul,0.05,True,True,False,False,True,True,4
Castro-Taylor,0.8638392857142857,New Paul,0.5,False,True,True,True,True,True,5
Vega Ltd,0.2611607142857143,Greenville,0.75,True,True,True,True,True,True,6
Carey Ltd,0.0691964285714285,Greenville,0.7999999999999998,True,True,True,True,True,True,6
Mcbride-Nichols,0.3638392857142857,Greenville,0.7000000000000002,True,True,True,True,True,True,6
Sheppard-Lam,0.0959821428571428,Greenville,0.9500000000000002,True,False,True,True,True,False,4
Jenkins-Roman,0.7522321428571428,Greenville,0.7000000000000002,False,True,True,True,True,True,5
Benson-Johnson,0.0357142857142857,Greenville,0.7999999999999998,True,True,True,True,True,True,6
Henry-Ryan,0.7834821428571428,North Ronald,0.6499999999999999,True,True,True,True,False,True,5
Davies and Sons,0.4375,North Ronald,0.4499999999999999,True,True,True,True,True,True,6
Briggs-Salinas,0.0424107142857142,North Ronald,0.6000000000000001,True,True,True,True,True,True,6
"Watson, Long and Garner",0.4084821428571428,North Ronald,0.3,False,True,True,True,True,True,5
Ruiz-Morrison,0.28125,North Ronald,0.75,True,False,True,True,True,True,5
"Tran, Little and Scott",0.2008928571428571,North Ronald,0.7999999999999998,False,True,False,True,True,True,4
"Pacheco, Spencer and Thomas",0.9129464285714284,Wisebury,0.5499999999999998,True,False,False,True,True,True,4
Palmer PLC,0.2700892857142857,Wisebury,0.8999999999999999,True,True,True,False,True,True,5
Lane PLC,0.4977678571428571,Wisebury,0.3500000000000001,True,True,True,True,True,True,6
"Smith, Bishop and Hall",0.0022321428571428,Wisebury,0.6499999999999999,True,True,True,True,True,True,6
"Flores, Marquez and Parker",0.7299107142857143,Wisebury,0.4499999999999999,True,True,True,True,False,True,5
"Carrillo, Rice and Lin",0.9754464285714284,Wisebury,0.3,True,False,True,True,True,True,5
Edwards-Simpson,0.8504464285714285,Yoderfort,0.3999999999999999,True,False,True,True,True,True,5
Simmons Group,0.0200892857142857,Yoderfort,0.5499999999999998,True,True,True,True,True,False,5
Lane-Gordon,0.0223214285714285,Yoderfort,0.75,True,True,True,True,False,True,5
Vega Ltd,0.2611607142857143,Yoderfort,0.75,True,False,True,True,True,True,5
Garza-Williams,0.0892857142857142,Yoderfort,0.25,True,False,True,False,True,True,4
"Rodgers, Winters and Welch",0.3214285714285714,Yoderfort,0.3999999999999999,True,False,True,True,True,True,5
"Rodgers, Winters and Welch",0.3214285714285714,Ayalaland,0.3999999999999999,True,True,True,True,True,True,6
Edwards-Simpson,0.8504464285714285,Ayalaland,0.3999999999999999,True,True,True,False,True,True,5
"Perkins, Ramirez and Kelly",0.9017857142857144,Ayalaland,0.25,False,True,True,True,True,True,5
Townsend PLC,0.7723214285714285,Ayalaland,0.6000000000000001,True,True,True,True,False,True,5
Fisher-Williams,0.2857142857142857,Ayalaland,0.8500000000000001,False,True,True,True,True,False,4
Griffin LLC,0.2544642857142857,Ayalaland,0.1999999999999999,True,True,False,True,True,True,5
"Massey, Sutton and Salazar",0.0223214285714285,Annetteland,0.7000000000000002,True,True,True,False,True,True,5
Gutierrez Group,0.9375,Annetteland,0.5,True,True,True,False,True,True,5
Davis LLC,0.7946428571428571,Annetteland,0.7999999999999998,True,True,True,True,True,True,6
Murphy-Pollard,0.2678571428571428,Annetteland,0.6499999999999999,True,True,True,True,True,True,6
Jones and Sons,0.2254464285714285,Annetteland,0.3,True,True,True,True,True,True,6
Burnett Group,0.796875,Annetteland,0.3999999999999999,True,True,False,True,True,True,5
"Smith, Pearson and Johnson",0.4151785714285714,West Melissa,0.05,True,True,True,True,True,True,6
Hanson and Sons,0.8616071428571428,West Melissa,0.9500000000000002,True,False,True,True,True,True,5
"Santiago, Boyd and Wood",0.65625,West Melissa,0.1499999999999999,True,True,True,True,True,False,5
Mueller-Scott,0.1830357142857143,West Melissa,0.1,False,True,True,True,True,False,4
Wilson Inc,0.3638392857142857,West Melissa,0.1499999999999999,True,True,True,False,True,True,5
"Alvarez, Moon and Sexton",0.7723214285714285,West Melissa,0.4499999999999999,False,True,True,True,True,True,5
"Park, Diaz and Ford",0.4910714285714286,Markberg,0.1499999999999999,True,True,True,True,False,True,5
Cameron-Perez,0.3839285714285714,Markberg,0.9500000000000002,True,True,True,True,True,True,6
"Robbins, Peterson and Walters",0.9419642857142856,Markberg,0.4499999999999999,False,True,True,True,True,True,5
"Rivera, Hudson and Hall",0.9017857142857144,Markberg,0.5499999999999998,False,False,True,True,True,True,4
Rodriguez Group,0.2901785714285714,Markberg,0.8500000000000001,True,True,True,True,False,True,5
"Chen, Morris and Singleton",0.1584821428571428,Markberg,0.3500000000000001,True,True,False,True,True,True,5
Brooks-Brown,0.4598214285714286,South Beverlyview,0.5499999999999998,True,True,False,True,True,True,5
"Terry, Gomez and Holmes",0.3191964285714285,South Beverlyview,0.25,True,True,True,True,False,True,5
Dunn PLC,0.8861607142857143,South Beverlyview,0.9500000000000002,True,True,True,True,True,True,6
"Perez, Liu and Huff",0.4665178571428571,South Beverlyview,0.3999999999999999,True,True,True,True,True,True,6
Joyce Ltd,0.5290178571428571,South Beverlyview,0.6000000000000001,True,True,True,True,False,True,5
Davidson and Sons,0.953125,South Beverlyview,0.0,True,False,True,True,True,True,5
Barron-Oconnell,0.4308035714285714,Lake Robert,0.6000000000000001,True,True,True,True,True,True,6
Watson Ltd,0.7745535714285714,Lake Robert,0.4499999999999999,True,True,True,True,True,False,5
Brock-Reilly,0.0580357142857142,Lake Robert,0.6499999999999999,True,False,True,True,True,True,5
Golden LLC,0.9174107142857144,Lake Robert,0.75,False,True,True,True,True,True,5
Hodges-Grant,0.3258928571428571,Lake Robert,0.6000000000000001,True,True,True,True,True,True,6
"Ponce, Benson and Williams",0.59375,Lake Robert,0.0,True,False,True,True,True,True,5
Williams Group,0.3058035714285714,Weavertown,0.3500000000000001,True,True,True,True,False,True,5
Briggs-Salinas,0.0424107142857142,Weavertown,0.6000000000000001,False,True,True,True,True,True,5
Lane-Gordon,0.0223214285714285,Weavertown,0.75,True,True,True,True,False,True,5
Williams-Kennedy,0.2834821428571428,Weavertown,0.4499999999999999,True,True,True,True,True,False,5
Knight LLC,0.9375,Weavertown,0.75,False,True,True,True,False,True,4
Parsons and Sons,0.5803571428571428,Weavertown,0.4499999999999999,False,True,True,True,False,True,4
Green-Howard,0.859375,Nicholeburgh,0.25,True,True,True,True,False,True,5
"Berry, French and Smith",0.7767857142857143,Nicholeburgh,0.0,True,True,True,True,True,False,5
Perez-Fowler,0.1852678571428571,Nicholeburgh,0.8999999999999999,True,True,True,True,True,True,6
Mills Ltd,0.5066964285714286,Nicholeburgh,0.5499999999999998,True,False,True,True,True,True,5
Campbell Group,0.4151785714285714,Nicholeburgh,0.9500000000000002,True,True,True,True,False,False,4
"Daniels, Moore and White",0.9799107142857144,Nicholeburgh,0.7999999999999998,True,False,True,True,True,True,5
Robinson Inc,0.7790178571428571,Carterville,0.3999999999999999,True,True,True,True,True,True,6
"Robbins, Peterson and Walters",0.9419642857142856,Carterville,0.4499999999999999,True,True,True,True,True,True,6
"Morgan, Ramirez and Estes",0.65625,Carterville,0.3500000000000001,True,True,True,True,True,True,6
Burns and Sons,0.3191964285714285,Carterville,0.4499999999999999,True,True,True,False,True,True,5
Harvey Inc,0.4598214285714286,Carterville,0.3,True,True,True,True,False,True,5
"Rodriguez, Brown and Baker",0.6986607142857143,Carterville,0.8999999999999999,False,True,True,True,True,True,5
Brown-Wallace,0.6517857142857143,Williamtown,0.4499999999999999,True,True,True,True,True,False,5
Atkinson-Martinez,0.3794642857142857,Williamtown,0.25,True,True,False,True,True,True,5
"Bennett, Craig and Lee",0.0379464285714285,Williamtown,0.05,True,True,True,True,True,False,5
Johnson-Jefferson,0.5513392857142857,Williamtown,0.3500000000000001,True,True,True,False,True,True,5
"Torres, Dudley and Mercer",0.25,Williamtown,0.8999999999999999,False,True,True,False,False,True,3
Cooper-Martin,0.3258928571428571,Williamtown,0.3500000000000001,True,True,True,True,True,False,5
Ramos Inc,0.1785714285714285,Morrisonfort,0.7999999999999998,True,True,True,True,True,True,6
Hicks-Thompson,0.8080357142857143,Morrisonfort,0.25,True,True,True,True,True,True,6
"Young, Rubio and Riley",0.5602678571428571,Morrisonfort,0.05,True,True,True,False,False,True,4
"Torres, Lane and Johnson",0.2232142857142857,Morrisonfort,0.05,True,True,True,True,False,True,5
"Pena, King and Parker",0.1026785714285714,Morrisonfort,0.3500000000000001,True,True,True,True,False,True,5
"Peterson, Morales and Erickson",0.5089285714285714,Morrisonfort,0.5,True,True,True,False,True,True,5
Ortiz-Flores,0.0513392857142857,Port Meghanton,1.0,True,True,True,True,True,True,6
Butler LLC,0.3816964285714285,Port Meghanton,0.1499999999999999,True,True,True,True,True,True,6
Knight LLC,0.9375,Port Meghanton,0.75,True,False,True,True,True,True,5
Young-Burns,0.5446428571428571,Port Meghanton,0.3500000000000001,True,True,True,True,True,False,5
"Gross, Browning and Moore",0.5267857142857143,Port Meghanton,0.5,True,True,True,False,True,True,5
Wagner LLC,0.1339285714285714,Port Meghanton,0.6000000000000001,False,True,True,True,True,True,5
Goodman-Case,0.921875,Lake Hannahshire,1.0,True,False,True,True,True,True,5
"Rice, Bridges and Fox",0.4888392857142857,Lake Hannahshire,0.8500000000000001,True,True,True,True,True,True,6
Osborn Group,0.0825892857142857,Lake Hannahshire,0.25,True,True,True,True,False,True,5
Shaw Ltd,0.8080357142857143,Lake Hannahshire,0.5499999999999998,True,True,True,False,True,True,5
Ferrell Ltd,0.0379464285714285,Lake Hannahshire,0.8999999999999999,True,True,True,True,True,True,6
"Rodriguez, Nash and Boyle",0.1763392857142857,Lake Hannahshire,0.1,True,True,True,True,True,True,6
Gibbs-Boyer,0.7433035714285714,North James,0.5499999999999998,True,False,True,True,True,True,5
Brooks LLC,0.171875,North James,0.5,True,False,True,True,True,True,5
"Phelps, Ford and Hicks",0.4017857142857143,North James,0.5,True,True,True,True,True,True,6
Thomas Ltd,0.59375,North James,0.8999999999999999,True,True,True,True,True,True,6
Schmidt-Vincent,0.2991071428571428,North James,0.7000000000000002,True,False,True,True,False,True,4
Salinas and Sons,0.40625,North James,0.5499999999999998,True,False,True,True,True,True,5
"Bradley, Sloan and Bautista",0.1897321428571428,Brittanymouth,0.05,False,False,True,True,True,True,4
Leonard LLC,0.8772321428571428,Brittanymouth,0.6499999999999999,True,True,True,False,True,True,5
Scott-Williamson,0.9040178571428572,Brittanymouth,0.25,True,True,True,True,True,False,5
Taylor Group,0.7209821428571428,Brittanymouth,0.5499999999999998,True,True,True,True,True,True,6
"Mckinney, Jensen and Chambers",0.421875,Brittanymouth,0.7000000000000002,False,True,True,True,True,True,5
Adams Ltd,0.2276785714285714,Brittanymouth,0.3500000000000001,True,False,True,False,True,True,4
Warner-Bauer,0.4017857142857143,Vanessaport,0.6000000000000001,True,True,True,True,True,True,6
Smith and Sons,0.5736607142857143,Vanessaport,0.3999999999999999,True,True,True,True,True,True,6
Anthony Ltd,0.9419642857142856,Vanessaport,0.6000000000000001,True,True,True,True,True,True,6
Hodges-Jackson,0.5066964285714286,Vanessaport,0.1,True,True,True,True,True,False,5
White-Obrien,0.1964285714285714,Vanessaport,0.8999999999999999,False,False,True,True,True,True,4
Morrison-Bradley,0.3392857142857143,Vanessaport,0.1499999999999999,True,True,True,False,True,True,5
"Adams, Tucker and Love",0.9732142857142856,Edwardtown,0.8999999999999999,True,True,True,True,True,True,6
Morgan-Thornton,0.1450892857142857,Edwardtown,0.75,True,True,True,True,True,True,6
Cohen-Diaz,0.8772321428571428,Edwardtown,0.3500000000000001,True,True,True,True,True,False,5
"Berry, French and Smith",0.7767857142857143,Edwardtown,0.0,True,True,False,False,True,True,4
Quinn-Munoz,0.4263392857142857,Edwardtown,0.05,True,True,True,True,True,True,6
"Howard, Reese and Martinez",0.6607142857142857,Edwardtown,0.75,True,True,False,True,False,True,4
"Hansen, Crawford and Farrell",0.0133928571428571,Melaniemouth,0.9500000000000002,True,True,True,True,True,True,6
Morgan-Thornton,0.1450892857142857,Melaniemouth,0.75,True,True,False,True,True,True,5
"Galloway, Garcia and Newton",0.8571428571428571,Melaniemouth,0.7999999999999998,False,True,True,True,True,True,5
"Miller, Brown and Parsons",0.3705357142857143,Melaniemouth,0.8999999999999999,True,True,False,True,True,True,5
Watson Ltd,0.7745535714285714,Melaniemouth,0.4499999999999999,True,True,True,False,True,True,5
Sullivan-Williams,0.3995535714285714,Melaniemouth,0.6000000000000001,False,True,True,True,True,True,5
Hancock Group,0.34375,West Richard,0.3,True,True,False,True,True,True,5
Mercer-Hurst,0.5401785714285714,West Richard,0.3999999999999999,True,True,True,True,True,True,6
"Melendez, Davis and Farrell",0.265625,West Richard,0.4499999999999999,True,True,True,True,True,False,5
"Kent, Webster and Heath",0.8816964285714285,West Richard,0.6499999999999999,True,True,True,False,True,True,5
Anthony Ltd,0.9419642857142856,West Richard,0.6000000000000001,True,False,True,True,True,False,4
"Burton, Simmons and Dodson",0.3973214285714286,West Richard,0.05,True,True,True,True,False,True,5
Warren LLC,0.1852678571428571,Port Victoria,0.6000000000000001,True,True,True,True,True,True,6
Carpenter-Evans,0.546875,Port Victoria,0.5499999999999998,True,True,True,True,True,True,6
Vaughan and Sons,0.9196428571428572,Port Victoria,0.6499999999999999,True,True,True,False,True,True,5
"Johnson, Todd and Riley",0.3125,Port Victoria,0.8500000000000001,True,True,True,False,True,True,5
Ford Inc,0.5446428571428571,Port Victoria,0.75,True,True,False,False,True,True,4
"Alexander, Schultz and Jordan",0.2053571428571428,Port Victoria,0.6000000000000001,True,True,False,True,True,True,5
Hill-Armstrong,0.5669642857142857,Chasetown,0.1,True,True,True,True,True,True,6
"Garner, Anderson and Cochran",0.21875,Chasetown,0.3,True,False,True,True,True,True,5
Anthony Ltd,0.9419642857142856,Chasetown,0.6000000000000001,True,True,True,True,True,True,6
"Anthony, Collier and Soto",0.1071428571428571,Chasetown,0.4499999999999999,True,True,True,True,True,True,6
